Date,Group,Item,Value
2016-02-01,Capital goods,"Food and beverages, mainly for industry",-132
2016-03-01,Capital goods,"Food and beverages, mainly for industry",-156
2016-04-01,Capital goods,"Food and beverages, mainly for industry",-142
2016-05-01,Capital goods,"Food and beverages, mainly for industry",-156
2016-06-01,Capital goods,"Food and beverages, mainly for industry",-145
2016-07-01,Capital goods,"Food and beverages, mainly for industry",-143
2016-08-01,Capital goods,"Food and beverages, mainly for industry",-145
2016-09-01,Capital goods,"Food and beverages, mainly for industry",-166
2016-10-01,Capital goods,"Food and beverages, mainly for industry",-142
2016-11-01,Capital goods,"Food and beverages, mainly for industry",-146
2016-12-01,Capital goods,"Food and beverages, mainly for industry",-148
2017-01-01,Capital goods,"Food and beverages, mainly for industry",-147
2017-02-01,Capital goods,"Food and beverages, mainly for industry",-134
2017-03-01,Capital goods,"Food and beverages, mainly for industry",-167
2017-04-01,Capital goods,"Food and beverages, mainly for industry",-135
2017-05-01,Capital goods,"Food and beverages, mainly for industry",-164
2017-06-01,Capital goods,"Food and beverages, mainly for industry",-150
2017-07-01,Capital goods,"Food and beverages, mainly for industry",-154
2017-08-01,Capital goods,"Food and beverages, mainly for industry",-174
2017-09-01,Capital goods,"Food and beverages, mainly for industry",-134
2017-10-01,Capital goods,"Food and beverages, mainly for industry",-159
2017-11-01,Capital goods,"Food and beverages, mainly for industry",-159
2017-12-01,Capital goods,"Food and beverages, mainly for industry",-153
2018-01-01,Capital goods,"Food and beverages, mainly for industry",-130
2018-02-01,Capital goods,"Food and beverages, mainly for industry",-139
2018-03-01,Capital goods,"Food and beverages, mainly for industry",-156
2018-04-01,Capital goods,"Food and beverages, mainly for industry",-127
2018-05-01,Capital goods,"Food and beverages, mainly for industry",-171
2018-06-01,Capital goods,"Food and beverages, mainly for industry",-173
2018-07-01,Capital goods,"Food and beverages, mainly for industry",-145
2018-08-01,Capital goods,"Food and beverages, mainly for industry",-174
2018-09-01,Capital goods,"Food and beverages, mainly for industry",-152
2018-10-01,Capital goods,"Food and beverages, mainly for industry",-175
2018-11-01,Capital goods,"Food and beverages, mainly for industry",-167
2018-12-01,Capital goods,"Food and beverages, mainly for industry",-158
2019-01-01,Capital goods,"Food and beverages, mainly for industry",-176
2019-02-01,Capital goods,"Food and beverages, mainly for industry",-159
2019-03-01,Capital goods,"Food and beverages, mainly for industry",-164
2019-04-01,Capital goods,"Food and beverages, mainly for industry",-164
2019-05-01,Capital goods,"Food and beverages, mainly for industry",-174
2019-06-01,Capital goods,"Food and beverages, mainly for industry",-206
2019-07-01,Capital goods,"Food and beverages, mainly for industry",-199
2019-08-01,Capital goods,"Food and beverages, mainly for industry",-173
2019-09-01,Capital goods,"Food and beverages, mainly for industry",-173
2019-10-01,Capital goods,"Food and beverages, mainly for industry",-204
2019-11-01,Capital goods,"Food and beverages, mainly for industry",-180
